period,SMALL LoEP,ME1 EP2,SMALL HiEP,BIG LoEP,ME2 EP2,BIG HiEP
197804,0.09583053886581092,0.09898028865994936,0.08552852341648048,0.04425198670269739,0.08173964013652099,
197805,-0.03871,0.07200490109669713,0.05941779523599029,0.14851238480178083,0.04887668789890101,
197806,0.011205281839579296,-0.0043128700739549445,0.018866723333883607,0.021395794877697903,-0.009092014142651527,-0.019520490759042
197807,0.06855892826424034,0.04467193335187358,0.0999696186914301,0.042214873122671866,0.04844804877843509,0.026371337032415294
197808,0.04111801102537568,0.10193937629383151,0.1318679398765968,0.15732560455563982,0.019139616236212634,0.036574792099084485
197809,-0.019213079357405637,0.01854426821666447,-0.01835332649894662,-0.01064734073559194,-0.021112906484189845,0.053764392287907505
197810,-0.120826120010263,-0.17402061345962486,-0.04831055276220689,-0.2041436165391612,-0.17941066643152015,-0.14919361803932027
197811,0.003917598422439791,0.04446397435162968,-0.05324123497359144,0.11469501158181392,0.0697382392202289,0.06432493846974924
197812,0.008353527535872773,0.0076588677416106294,0.056995071716777645,0.05682622693773106,0.02633079501418791,0.005860172343924718
197901,0.06343466963180236,0.07592093405574225,0.03183927050746284,0.17765014086023034,0.08882856865830821,0.06863881183678532
197902,-0.064516,-0.024038569399392144,-0.043419680316977016,0.0038645426898978224,-0.02930577024601236,-0.022951
197903,0.059008990076271056,0.06485542400104084,0.0594296644794933,0.12855321988353574,0.07706433169403211,0.11478889398960444
197904,0.02708965328716987,0.024288373902489828,0.007804812138335221,0.005095884239676822,0.023037277546262315,0.184713
197905,-0.02299049741995237,-0.02077138015578572,-0.030060235501433687,-0.021377180367208815,-0.026786191915820733,
197906,0.011975942458095095,0.034884203401813425,0.08116560290895133,0.09715144240683113,0.04948280424188178,0.0371802196159229
197907,0.012861058855501387,-0.000288301270191063,0.017607620130884377,0.02316941525405641,0.029884558044007494,0.08691081666094899
197908,0.08809524596411752,0.0397584950329505,0.027579888208767406,0.1345891883485194,0.07640566152943792,0.02958078229846548
197909,-0.023542384100842566,-0.00798222074540578,0.045427171869684715,0.05149548397920748,0.006878195725753678,-0.004988028075326802
197910,-0.10242602273444944,-0.07643467214390579,-0.05844750028324802,-0.0039911953643871415,-0.1478969593781185,-0.08340680780248678
197911,0.16739302564260491,0.034356165962373765,0.0906963510189702,0.14086762197965072,0.07962493128058835,0.08791505017954193
197912,0.03614407024851626,0.027476194616946607,0.03705267206931361,0.12815292867590017,0.0748158108518049,0.013144973621327714
198001,0.03068278211877028,0.03697125334901384,0.12366429367332003,0.10033417038273339,0.03846925111974392,-0.028210210198570625
198002,-0.0755101286686663,-0.04770556559847253,-0.0004477516646136069,0.0353809133003882,0.05812967879646941,-0.09592836806417347
198003,-0.13911570130277695,-0.17592573881500503,-0.18353194326448358,-0.21177854883095149,-0.18914037369845638,-0.06640539940421335
198004,0.05323252876294461,0.07717498317280416,-0.005744788833144398,0.1090885311649385,0.029751472027181636,0.383399
198005,0.14662848672459916,0.056183006971416045,0.09929452150954432,0.06320179751252597,0.05157909406977118,-0.03475166645101437
198006,-0.005165287987008688,0.034502039418920494,0.03702812174872684,0.05381066409976546,0.06791668665248307,0.027982655098684882
198007,0.08541727155184907,0.07906397354170501,0.15039246111064708,0.16923246796364694,0.09403911059000361,0.10244070426902067
198008,0.028437816429800096,0.01259630348005653,0.06841755143121733,0.10577045776721986,0.10051841151492968,0.03975836005549891
198009,0.052655307354203575,0.02954773435636788,0.07923103584175326,0.053806558948104856,0.02068535099525705,0.018512288753662214
198010,0.12247141506635104,0.06559760394703212,0.06160278620483362,0.11160036714238139,0.030866702828909375,0.015172841730422926
198011,0.06876212949432924,0.033244847304741705,0.268657,0.08464748054400356,0.039414764395394604,0.142
198012,-0.031190177089360352,-0.009023188174539678,-0.04039107273262998,-0.03436400713196668,-0.03719754979255682,-0.018653990396135852
198101,-0.020564434223074423,0.020193175712335774,-0.03147376777162951,-0.01827060273585354,-0.0017374857099422144,0.04574273615311255
198102,0.0020593585047960607,-0.023024079958324204,0.03559676310075472,-0.004718214976671474,0.04765251724357703,0.010767607297029762
198103,0.11207275774980514,0.07044993860387072,0.0852970232333545,0.12748770987036398,0.11662572028415769,0.04333360013388893
198104,0.0,-0.0033990919314639753,0.02477680053259802,0.021677804356916068,0.047152585730949895,-0.02643895122739602
198105,0.029842352475862748,-0.00871464918375793,0.0910858092960827,0.061211593212462834,0.03380765267527217,-0.03868505731570247
198106,0.030591069537435785,0.007584750170468652,-0.09663533108717562,-0.04701953195784758,0.015511776039380856,-0.057418690022351684
198107,0.021456592074815133,-0.03901027819935285,-0.0629854058870293,-0.023604581085496623,-0.016410934579551385,-0.06068812908311184
198108,-0.0907594238321116,-0.053976323063183,-0.07776465081510797,-0.07947135866549947,-0.08810513180458077,-0.020221795570851072
198109,-0.07583249516641519,-0.07467116803852958,-0.13219843364923328,-0.10025098808171815,-0.09060379441567053,-0.10892076808279491
198110,-0.028296229997766202,0.043051945505254374,0.1001140697459341,0.10380813605758903,0.06758580302109862,0.07451208406956181
198111,0.03488023259159817,0.030942819189354164,-0.010526,-0.01477773235690695,-0.023317101529271928,-0.02053747600328907
198112,-0.022093960099325592,-0.019611438398427168,-0.02595923511429093,-0.01686448231777183,-0.0010744042490401077,-0.03392730710608538
198201,0.02070955562923969,-0.029887809507592983,-0.0033773270220395606,-0.01615030366529732,-0.002099578146257407,0.03758589246121821
198202,-0.08496296460219055,-0.0028517506864607235,-0.05150733846129391,-0.07660005380749013,-0.008999023078206684,-0.0014458863325522708
198203,-0.07662776225785686,-0.007464110929489475,-0.01141501437620731,0.015892114067115427,-0.00635315587646757,-0.025584660389132048
198204,0.11554716425032087,0.07241616405889267,0.1645363645284519,0.09678263981188967,0.07677569827754532,
198205,-0.02547992270616834,-0.037137238975103834,-0.067697389383014,-0.034531297908427745,-0.01249936928585886,-0.002809
198206,-0.029067700012112754,-0.032205367547753654,-0.0036011158039584825,-0.01625520654010893,0.004738817205880905,-0.034062189207395115
198207,-0.04278038360434687,0.016649791376133122,0.02481127340502254,0.013327221321055543,-0.07169233756542799,-0.05055594196062729
198208,0.07735684509743791,0.027060956901608153,0.19568827210151693,0.07719649266394327,0.11703410253945122,0.06845391986894638
198209,0.01688790883139669,0.022280841296489003,0.008228132547174312,0.038215062621095024,0.06011166775115712,-0.012485443852682162
198210,0.22531355012991433,0.13761418453506602,0.1657424866225254,0.152274996903372,0.08630784384155958,0.17208585431841453
198211,0.14193812153897978,0.07894327908013293,0.10143333929196012,0.2302607551077051,0.14921043381066487,0.0761897461275411
198212,0.028160853212958543,-0.00030623930717421297,0.03766041482359695,0.03664013193916255,0.019938096470357557,0.012771420205195805
198301,0.10629461661518935,0.01363526062841765,-0.02804188448209946,0.15124964555771664,0.06516032376453358,0.005673701001922753
198302,-0.0028598591173213395,0.07185452137268541,0.012403432587772139,0.004461081378551102,0.10884042361903055,0.0922466819386752
198303,0.06225727519438795,0.04439605233172348,0.08081594440882352,0.07424763229956982,0.008482975451176326,0.049840916333533235
198304,0.12854941619959623,0.0709791163418618,0.17889626127532596,0.06364416142164063,0.061774492490823806,0.020655099656557842
198305,-0.04039041429334243,0.05262202417419137,0.0889255911372615,0.2144162485726043,0.05980203889735771,-0.0009340515073234536
198306,-0.0035356051318892997,0.04944886181881143,0.06041749015364035,0.06266782008390827,0.012738807918296943,0.047797549577620176
198307,-0.07036102682493336,-0.02721974330448791,-0.08777580672873865,-0.06562716628669982,-0.06512143369745287,-0.04762243393380226
198308,0.05435121928288622,-0.02943799866113181,-0.01767066616011786,0.011659037963361997,-0.07404292636339559,4.063632352254267e-05
198309,0.02076677225838334,0.06203344947058225,0.07596914860710202,0.005117765878890672,0.02001991499228092,0.02375028595392433
198310,-0.0408639464734725,-0.04131930163737439,-0.12402060098842983,-0.06672696397184463,-0.07365797210027328,0.05003893224711974
198311,0.02681932805236703,0.06357964792616785,0.007752,0.15093815309116382,0.06534132688143848,0.010435386079027054
198312,0.00828719786984771,-0.010989583911549644,0.007930666400555285,-0.01853031374875864,-0.001890592064887018,-0.010700901108293553
198401,-0.06362360843302388,-0.07209954660740556,-0.09504270535533992,-0.02001374193929624,-0.05809363339754414,-0.05245210535070894
198402,-0.050083113889287434,-0.06250221849352758,-0.03829954784774741,-0.053399588945616625,-0.09774542303044022,0.024037367942640345
198403,-0.03128910357816689,-0.02964407928774512,0.041865257858016314,0.03370164913040113,0.011958935372896702,0.009563206428038875
198404,0.0071223668599461306,-0.01011856700024211,-0.06255958125107633,-0.0032629521932008893,-0.023498771516819443,-0.08623072405727172
198405,0.019894125661881347,-0.08998891705950367,-0.1188097894135913,-0.04618028079976742,-0.013850099825878929,-0.047958709576696235
198406,0.04489825680184512,0.014809765813726792,0.07526570661275923,0.04611117760015674,0.022768816241586148,0.006492859639927891
198407,-0.023782244555121783,-0.02860431399482394,-0.04097214806967122,-0.04377459310586007,-0.02015042915987652,-0.040082859678361685
198408,0.17975004531103,0.11646526346898696,0.1345181473041711,0.09748162294320932,0.11157645676641206,0.07272436365313201
198409,-0.008348533449681067,0.027197571762355623,-0.01376020373332866,-0.02072431086208451,-0.012388829403159166,0.012078086240187686
198410,-0.02270449225860499,-0.04908411961425795,-0.043374367624151144,-0.06946482867972349,-0.03655712179069557,-0.019491437253418703
198411,0.08540044552429338,-0.014216755351374828,-0.025092520175751337,-0.008264595580914847,-0.041684300285494386,-0.030430093176203706
198412,0.023382238368350936,0.02609839991006891,0.04813534249335315,0.026526514216073216,0.027995410896686466,0.028168172645462706
198501,0.13831544345132998,0.1366655895616266,0.1676762967902575,0.13976681351159426,0.15449702942900806,0.08923331344521487
198502,0.05013046945192944,-0.012146963212741887,-0.03725550036570105,0.08202690717795,0.025532719811991005,0.020545888716759685
198503,0.014363950517664387,-0.016273984625500407,-0.046002449967417036,-0.021928715426716098,-0.036728029399436715,0.026157671419928977
198504,-0.027616956004871518,0.0061197681507871105,-0.03550644802066665,0.008925700741106974,0.004665350722650931,-0.038147120948351786
198505,0.12598736180060724,0.02095965010241243,0.09491107871094528,0.05025263740992667,0.05676420715491021,0.09806464982828829
198506,-0.0015795344296900015,-0.0018798464452291436,0.047859460792748804,0.020766743122275035,0.0017281516315234204,0.04199982865384443
198507,-0.028943059760218437,0.032713765976616634,0.003754514009644652,0.0210525823254669,0.04891227370716238,-0.018031094298696673
198508,-0.031113682357619236,-0.026864903776864,-0.008894948557184767,-0.03394120802433215,0.009532221918984661,-0.01909415052858473
198509,-0.03938329746410105,-0.04185465133113587,-0.04078255053728197,-0.098923011800229,-0.0819824671707627,-0.06902887591390675
198510,0.0987844564158386,0.008266377989718944,-0.04631781072445585,0.0753661098892265,0.07039041542054347,0.07883663354826423
198511,0.05562402410269956,0.05022462950107168,0.11350385038058311,0.11092484335099313,0.05751418667363263,0.078788
198512,0.06095409820884913,0.031534699038296,0.04228092104799323,0.04329356762891022,0.042776583965294365,0.04286585002482391
198601,0.025861710901681483,0.07403996750048632,0.0377173164184169,0.03218908749627593,0.0015116778985791862,0.03238419034858629
198602,0.09020065539392247,0.11583218258691204,0.17329932472113246,0.09430312637997414,0.12934811130768745,-0.024940228490781
198603,0.01887160084142019,0.07774576615480092,0.05677546137149934,0.07425878339856903,0.06804771471515066,0.04175164076022234
198604,0.006557834186725278,0.011447784428660427,0.05903070904434583,0.06839838892408395,0.038623220695762905,0.04538580112052685
198605,0.043186723254009365,0.07437436352983187,0.04889716674335662,0.04527424034084063,-4.645985302190441e-05,0.07907185015930587
198606,-0.004841902285223099,0.019305459330704086,-0.026280612975317922,-0.027539400335154854,-0.006932733003367332,0.0314017440958366
198607,-0.04556038274865689,-0.06426993305347349,-0.07861577376425631,-0.0873926023706805,-0.13983138512745977,-0.03229357135727585
198608,0.02333397225362721,0.012103784972771727,0.028710972840795424,0.030677216157274482,0.02200985549108031,0.144978620454687
198609,-0.10826706104261122,-0.06515773257806645,-0.09118067943511671,-0.06309506810811574,-0.05833911374476214,-0.08684431999012501
198610,0.03284029652273969,0.07329395201769542,0.05806069972777286,0.09088003715647906,0.056188988602512695,0.08310124891143922
198611,-0.00287727389711819,-0.001582287135886853,-0.0032230627511448486,0.016238864878582872,0.04951861898631996,0.030934277040297022
198612,-0.012821639632213735,-0.031216014788566015,-0.012160121852250022,-0.014804979831741229,-0.00973526198210208,-0.02594477006114882
198701,0.10396071697032698,0.07633265093843775,0.17593274430024058,0.09313271190999542,0.15053049463916993,0.10057600647071573
198702,0.058395975315804496,0.1271041818806794,0.027310947533153454,0.09126430518849685,0.0818437092653169,0.04005765103612227
198703,-0.005978256293152878,-0.0052632671896901,-0.008478404943154477,0.06817417072997417,0.0019976973814655667,-0.06902228856598353
198704,-0.054857595882099666,-0.05015134095700445,0.01015385627188884,-0.05562771631114688,0.011087305869408438,-0.121019
198705,0.014035177925195055,-0.033486620563738134,0.1131714570138561,-0.000289593727377433,-0.02280051338395178,-0.07000011557143021
198706,0.06200459256762597,0.019152256826450543,0.04100789419130959,0.011462033448293477,0.0067616926825576715,-0.017233808851078482
198707,0.07891751360859521,0.01718008246390495,0.02892881135168749,0.05764944159850483,0.03285217714146686,-0.003738
198708,-0.019786700471752204,0.03438580957965809,0.035330711841172494,0.044889706087374415,0.03947431322530312,-0.10625
198709,-0.018864648335315936,-0.03933272816692624,0.015175170767567716,0.01479100196723384,0.0003265149425398133,-0.09410670693558819
198710,-0.2271536720059934,-0.3405833058161419,-0.29338980661766445,-0.33857880640530347,-0.28021835031681724,-0.3606907770003454
198711,-0.013968977358492285,-0.04993748938212287,0.00114390060617885,-0.08317403669429804,-0.07142872681085943,-0.0982711599805302
198712,0.07135862167089854,0.048836220360322015,0.09393779247770762,0.10212272667364618,0.0762744584473219,0.05413973433472907
198801,0.08687471110601723,0.031720092103715423,0.13732107386553485,0.07487664684217368,0.06615856540540002,-0.1137769458535991
198802,0.12464433029203817,0.15760702436823987,0.1473151890066596,0.11086383524143698,0.1419943717179481,0.008
198803,0.015005622791012491,0.057969114092744786,0.0163138930464527,0.07461070475432183,0.08886247243666101,0.03895142157713289
198804,-0.04579289410002112,0.010957038212779895,-0.02901596037750798,0.0650648107886455,0.013655059581234912,0.01604926061983119
198805,-0.010791873406045129,-0.03701326766275634,-0.011313814414898439,-0.04702117206262092,-0.011705666551710637,-0.034826
198806,0.03858381606471041,0.06431838534227051,0.06962849264704002,0.0855352399202346,0.09081894526737551,0.11874424796572927
198807,-0.034440672298629384,0.0392016868457465,-0.027301110697591863,0.021931820478970663,-0.04742014958412096,
198808,-0.052857800947825995,-0.04136710408708606,-0.02650426338660781,-0.026603347816175835,-0.04235375752681122,-0.116129
198809,0.04736562098287665,0.0030467802603016325,0.02955255286842134,0.04210370150682858,0.0517064689862381,0.07250645231745508
198810,0.03796483543947267,-0.012561435989914329,-0.03326823020157236,0.006182430924988527,-0.01783094062787385,0.037827700631230365
198811,0.0009699412468431345,-0.019265607780801965,-0.010454491268131711,-0.07371829413484199,-0.021796447198625023,-0.001419961541217235
198812,0.020467495373344892,0.013412829442570242,0.02204221395451093,0.04800763070731894,0.034013660038307525,0.019173771211415662
198901,0.08337162642567729,0.06042944245399059,0.06351543786371935,0.07764866196988547,0.02946281457665878,0.07501480449686751
198902,-0.006337369020159217,0.05339265416996152,0.0724733301039711,-0.02345300845650693,-0.00816492955916371,-0.059006
198903,-0.014618158005837514,0.034809987607527196,0.08429273970204837,0.05588042996973049,0.03220431469623164,0.006291250646835505
198904,0.02486450236432827,0.044124549757131475,0.10014111159967884,0.03325682709979932,0.05362706085067017,0.0010829979670703288
198905,0.034311220756509914,0.002923485525510944,0.09478194719602745,0.05664989082195837,0.02485280701886882,
198906,0.0037569837769817595,-0.034689652267889365,-0.03880805606377767,-0.029811622010513,-0.017238768116027686,-0.013379498044601427
198907,0.04922201036699596,0.010791437188330338,0.14977668503017028,0.1334632500468787,0.025373958979190207,0.004808
198908,-0.015972891890677236,0.047715845106392527,0.011088470671990558,-0.010656213203167633,0.03382205445709111,0.074766
198909,-0.015614018353103248,0.026623896692136478,0.021433376677340975,0.03181988554332737,0.0043189315363105045,-0.014388304722330002
198910,-0.05743197393732603,-0.043857861760374366,-0.05926028498890047,-0.0516810186718901,-0.05722640045049018,-0.07391565458724046
198911,0.015770035154361935,0.03763389420597285,0.07419459302543349,-0.09371526141309253,0.02019440209524915,-0.046154
198912,0.03248190778988155,-0.01944541592534352,0.024875321872271986,0.028277902475253493,0.012283745333415502,0.0074667187632670865
199001,-0.07368390719851874,-0.0902893135354266,-0.06862508936002215,-0.11147373933795848,-0.08224354180473913,-0.06860254408359528
199002,-0.012183255366381627,0.03872282470103268,0.08181444853165816,0.00504277235303835,-0.006040645031514267,0.07408110075365618
199003,0.029781753354975023,0.05300136357518365,0.02502825741674978,0.021793226992578234,0.05585250830557802,0.04787085673386665
199004,-0.030011949072596276,-0.08522132853270932,-0.01633179827505013,0.03138250956412624,-0.05568449504718917,-0.04341899072297464
199005,0.09827859096917214,0.04093910757144498,0.10473500934322218,0.030857450456460735,0.05998161828182926,0.11916043479048194
199006,-0.015184927593554276,0.0034669072159315348,0.021590653878516667,0.037247615801981784,0.01712142475569907,0.00044180203410491836
199007,0.008490261653388717,-0.08430436628246672,-0.014037114228987985,-0.061284698599811456,-0.053546656976195026,-0.01367232951108137
199008,-0.10548891088322707,-0.16429850235731408,-0.12174498817504574,-0.1108876879628828,-0.12548480668657122,-0.08445933119611021
199009,-0.058217697472789216,-0.11166440741175308,-0.064608867795492,-0.06352930768496344,-0.08787072082689364,-0.0824209279800408
199010,-0.1146008233019521,-0.1152212441320108,-0.009997362110206715,-0.012432737381027648,-0.042001324138506,-0.07162565297279766
199011,0.06830118923860246,0.41229935728003564,0.0861004328167177,0.06320104367825008,0.11553869806114292,0.04664363233632667
199012,0.0305389465399444,0.029636101856687726,0.0313681417634271,0.05245683103690877,0.038822919726369434,0.05706120139837643
199101,0.05253244761193165,0.12441740440243172,0.1214744213846649,0.12032795198081918,0.09891340971976881,0.08929193118821623
199102,0.08709043269092445,0.11676951094077342,0.118810507408832,0.014526372753905696,0.1394588397071168,0.040601662440068874
199103,-0.03011608190494633,0.021782416394862395,0.18762361906028724,0.05908784113100915,0.06640627501234327,-2.2228143505642053e-05
199104,-0.03802871653996999,0.0292450350181609,0.00514000516975209,0.04042985622432326,0.003397408004174991,-0.017803637672230657
199105,-0.02532626281609266,0.07660151346832302,0.07087816581477027,0.08800141703986016,0.06757957735778664,-0.020446556841336498
199106,-0.05123653518878517,-0.05080149154678921,-0.031526979225667315,-0.011486242039430569,-0.0691191493573493,-0.08776539340975797
199107,0.04891242417791377,0.05324326648517171,0.11891551189401334,0.0715859011933091,0.0014006678708034584,0.07985380875815452
199108,0.06855373390532281,0.0268915807599142,0.05203055503860729,0.10434456088137603,0.06666977677259685,-0.005112062592505606
199109,-0.025294575232576638,0.01598640752052117,-0.05909501136023913,0.02858642210397809,-0.016973126470270054,0.008654686787649704
199110,0.00872955215547206,0.07026036656902708,0.2066938312041257,0.041264589589787425,0.04687915842018468,-0.064516
199111,-0.0646509453804271,0.05569660939330337,-0.006492599365295011,-0.06807208640628828,-0.03756559334977934,-0.013142970049000342
199112,0.11596366934321702,0.04313135855839109,0.1413736806025969,0.10167616829018886,0.07844947591042159,0.09587324682483778
199201,0.04533413202250039,0.07528504408584666,-0.05140308985596742,0.1080524978427983,0.13336681512528814,-0.0001126564981296721
199202,0.04044093586454615,0.0545224637078864,0.06959454047601368,0.14459517106367295,0.01940552610264533,-0.00706578055132718
199203,-0.062393358292699014,-0.03254712319935076,-0.020533309875113866,-0.015392561063571588,-0.03153216232885401,-0.061017848654970196
199204,-0.030734317583247607,-0.04036914969192392,-0.1250729883615745,-0.04074414091917277,-0.0477565811944269,0.031255331527158196
199205,-0.010226184743328577,-0.009497961730489057,0.03639326718269066,0.009973227350894582,-0.001197809061630137,-0.04
199206,-0.056604509162993956,-0.03982585831220859,-0.07771717956182597,-0.029014395273630676,-0.032504923462331484,-0.03561378173109191
199207,0.05284686233871671,0.052082464727865804,0.10036419314890992,0.043476137870538584,0.05701781436512595,-0.0028240121281970596
199208,-0.03392143597943766,-0.06819654703003585,-0.053990035053733676,0.013690404347899008,-0.008983012681675534,-0.05462513286172597
199209,0.046095468862979994,-0.011333165409949117,0.07223710444782915,0.054579014290377814,0.029752079676226822,-0.006821137149319026
199210,0.013380946014159206,-0.029239453155570316,0.038134881660180614,0.014798345956391958,0.08063998040363919,-0.00644797409996975
199211,0.020983244988274353,0.07126935537429328,,0.09494408312274825,0.09816349796453933,0.005525
199212,0.020711224894220472,0.03955286079603561,0.04567187477122301,0.04375886131624318,0.03654918464213626,0.027151526753895185
199301,0.004458123527408436,-0.0013849319580893924,0.011697522535656963,0.04188285285201652,-0.0023623008653518808,-0.005440430088390106
199302,-0.02092,-0.00223419234672228,-0.08612763062914802,-0.023221852187858126,-0.04591267072640623,-0.015687199381410166
199303,0.015853116453542943,0.055031562352557864,0.020495396158045947,0.0811317655492071,0.030190812249866392,-0.07252030819705405
199304,-0.09344196059263118,0.010940375116539017,0.018908,0.02130372883558239,-0.05016256576119944,-0.02935835824559481
199305,0.017708170068969457,0.011903922411242697,0.06301709054286785,0.06339449436337954,0.03917931676689531,0.1532490465328804
199306,-0.021236322062339608,-0.003594296899944706,0.017364771600993215,0.013702408791865413,-0.009666610366411239,-0.048579395197928435
199307,-0.034999781049616666,0.02089769421851064,-0.05545748492091511,-0.010060429029258185,0.0314401227150721,-0.06707224387570378
199308,0.043979092878163824,0.062443858125983645,0.13719994868342686,-0.04780690676570434,0.04993784092587739,0.03768786693882623
199309,-0.023642538468272054,0.018853316334375588,-0.033770444658193774,0.03627894208575159,0.03252871806739066,0.002736920431462325
199310,0.04874807762955773,0.03376754868310605,-0.04612257442990591,0.04771297540137218,0.008507342500858033,-0.150183
199311,0.016013433580560652,0.008469065312492963,,0.01863754460384876,0.008992703415220404,-0.019446632797613828
199312,0.03493641529984794,0.024397884079608818,0.04485550533787922,0.04799433946633703,0.05170690082384955,0.02147750265135301
199401,0.03078523504688975,0.0019538189267964932,0.03372692217512868,0.016769757405308436,-0.0012339786154634646,0.011675459514128137
199402,0.031479167565945904,-0.032281433838712556,-0.03275007910633358,-0.004841467903903703,-0.030816996275011475,-0.021881672378591815
199403,-0.13340631483094637,-0.05252603424880403,-0.040186281503678936,-0.08099223014683224,-0.04679484006290265,-0.07955137657631652
199404,-0.033818770525642874,-0.00925926774509558,0.008006757504295045,-0.019904753901500614,-0.01835851919969241,-0.03362455275937457
199405,0.03066677337115456,-0.018583187951598877,0.09176912612605401,0.009446539804298697,-0.0666845010754466,-0.060606
199406,-0.042242320947754604,-0.0008237695688913841,-0.03677380931182842,-0.03066575936818188,-0.03204690145253758,-0.04610232880398616
199407,0.06389161924363541,0.0201746587555295,-0.08465471925150735,0.0447386933883291,-0.0036931322200747154,-0.010803658690490402
199408,0.039482027451358453,0.05238999768455839,0.08307388510148657,0.08705675852488277,0.020568558692525562,0.0539920168491476
199409,-0.009899147331324337,0.004886886126625713,-0.02392733152275791,0.03221594077537316,0.014329470377815906,-0.03774826541705551
199410,0.10250483032690767,-0.02617992087125033,0.10535990047998556,0.02965102377266177,0.03382202781893483,0.026327103059681306
199411,-0.03573919290763916,-0.043984974810663865,-0.050893013345696896,-0.01632623088225764,0.01976017368578994,-0.046154
199412,0.02569900795619955,-0.0004931083592560903,0.02596170282808809,0.038628382825690984,0.02906623411663017,0.00773805235292892
199501,0.02782770896823391,-0.036854557044259724,0.01524851322446941,0.012221862050665461,0.016101608931760412,-0.0616083267781373
199502,0.019534759771734966,0.01731315975919749,0.045854819796612,0.060763876373714984,0.0415176033078483,0.05840891518737444
199503,0.029620961396472394,0.032380976335591734,0.05417210585022104,0.07553670588611272,0.020641043407245766,0.020868314414879862
199504,0.036717349218785375,0.009433442403677984,-0.013492475705145194,0.0798145509358798,-0.004349568493118634,0.067632
199505,-0.007088945148636198,0.02612534009592616,0.059283587923145864,0.06290971483682416,0.04748002181145395,0.086957
199506,0.039732321360090875,0.03315256791213633,0.038562818402897533,0.10727710242599825,0.06209850336167121,0.031127447926764244
199507,0.008260058743857008,0.07780863761156788,0.09001810866293201,0.1384456834976405,0.07889026586608737,0.042493
199508,-0.03924259233295719,-0.0195339224566339,-0.007385528629894885,0.15206438599931157,0.06591697348380038,0.16702285437810646
199509,0.021270055849175455,-0.02192045512829569,0.07654370243214338,0.07517147032152992,0.029116624991333922,-0.033336833889654104
199510,0.04418792484908321,-0.05939903280091248,-0.027675023903538334,-0.032584230264412234,-0.02450777726526236,-0.00390784100870815
199511,0.06676753781908648,0.06353277692861764,0.10312483825257046,0.03979022341501061,0.01083467044085173,0.04990901962686192
199512,0.027620357278678023,0.015599456951090355,0.03604354089738552,0.049559414462598116,0.016691061534392905,0.004825170223851427
199601,-0.036151069630745186,-0.03516565628983586,-0.00016657986396592629,-0.0020515708672400874,-0.033681555421500496,0.026395972729006362
199602,0.04833421028302675,0.03707613555295809,0.127962,0.14412568965528968,0.06551878933339861,-0.024742682939650623
199603,0.052352685848159095,0.010067800644014895,-0.0064961726632226996,0.023431540277333015,0.04242411798219251,0.005499585762250887
199604,0.016838210047326593,0.029453192340635113,-0.06447713491691467,0.11407315792192818,0.03393161224476742,0.08992980372608972
199605,0.037631300248490575,0.011203871706208889,0.029236862907595116,0.11949629724668684,0.0489231095792034,0.013932426956272798
199606,2.867538042376831e-06,-0.04527212965614226,-0.01497586847623081,-0.014244428337652866,-0.02945318306735916,-0.06848572162200828
199607,-0.02774633305086202,-0.07714712112515677,-0.08580956542271129,-0.028593271420997577,-0.12211064217448092,-0.024782499340150282
199608,0.028691609673660422,-0.017152572361910444,0.06374601202465947,0.07223713199451685,0.07678241908063396,0.09906075043735463
199609,0.07610119917562522,0.030108171623656685,0.13489780873143228,0.1058911663696278,0.016806777207093927,0.05540832876800387
199610,-0.05286397586306176,0.005501330471312385,,-0.0876402592000298,-0.04519940642554668,0.06794916260877859
199611,0.05299043287776696,0.0641638906070171,0.05648241159221157,0.18381124544731614,0.04922092062892257,0.14563176191294125
199612,-0.01182840090886304,0.02323031681228664,0.005401216386156872,0.04431265432998291,0.03175245862219949,-0.005219192714210048
199701,-0.03387497294284382,-0.012584677654003614,0.028767733271588748,0.04136430515647395,0.04840006063247856,0.007780593400200509
199702,-0.015024274782067231,-0.008181054022084293,-0.02046469007272899,-0.03929789955053672,-0.02421958362287246,-0.033256175029550854
199703,-0.030748896851023565,-0.06956722043403916,-0.08405200691793929,-0.04950280557968658,-0.05699299622590623,-0.03422153063418111
199704,0.0763262898281399,0.015056270981156332,0.06268314253421187,-0.005217752697363808,-0.01617970761301721,0.091716
199705,0.16303898693877839,0.14965347704780546,0.14526124951011368,0.19569094944184867,0.18127601530774393,0.04192687327578534
199706,0.03835236425977164,0.036354759724022245,0.023557854446949182,0.05224313222333115,0.0566336500510061,-0.018672940998682525
199707,0.08502724395319038,0.09169878687538005,0.12290036462815454,0.057343180025378054,0.06817805148994863,0.07249286159628299
199708,-0.044097674367483373,-0.027049570108782672,0.006856280534365116,0.021976990639455914,0.02134071709201829,-0.04562861463243003
199709,0.07766220195931103,0.06275577046174671,0.054032193394608,0.12310957913864935,0.06749615264082919,0.08368390337163295
199710,-0.11145909611826735,-0.07213565133538545,-0.003170123663809312,-0.05539048833920043,-0.07890547158144501,0.060063957114268963
199711,0.07284942919129662,-0.053742126974184505,0.04038640832704575,-0.04164720914764472,-0.05152020151067258,0.08808614002459378
199712,0.030899992296518936,-0.013645455890604629,0.033971553554173,0.0299792993675375,0.028753045673136232,0.03257964047425012
199801,0.017320242901103823,0.018570879600849997,0.029667147744781394,0.024940240611755937,0.016208217358366583,-0.08897761357015607
